0	@Mvm549 well, if it told you what you did to it or how it happened, it would be concrete evidence that @Apple is logging your life. :l
1	So let me get this straight, #microsoft makes windows phone, microsoft owns skype but there's no #skype app for windows phone.
0	Siri keeps trying to send me to escort services....is that legal? @Apple
1	Unmindful Ballmer, collects half a billion, doesn't say thank you.  http://t.co/lwtpXejo #android #google #microsoft
0	@nascarwriter right where I left it last week... #iphone4S #Apple @Apple  http://t.co/ksJh8BAS
1	#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things
1	Camera app now has Panorama capabilities! #Google #Android #ICS
1	#Microsoft #Dynamics #NAV is a cesspit. Extreme consultingware. To be avoided...
0	@Blogger loves @Apple iPhone. My blogpost finally done through iPhone apps.
0	Why everytime I spazz on #twitter yall think some chick done hurt my feelings..I aint w/ Annette no more.. Lol
0	Going to the @apple store today to get this laptop situation figured out
1	What's wrong with Siri today @apple
1	I so wish that #SteveBallmer from #Microsoft would have to swallow his words about #Yahoo: http://t.co/XSJGIfop
0	can't wait for @Spotify and @Apple to integrate with Siri.
1	@apple your simply the best.
1	RT @radlerc: Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s
1	I am crazy about #iOS5 . The photo cropping is the best! @apple
0	Is @Apple's voice #tech really as impressive as the net thinks it is? http://t.co/Rbf23CNX #siri
0	Lemme just say iOS5 is mad cool BUT it needs A LOT of bug fixes @Apple
0	RT @MarcMonster: Siri keeps trying to send me to escort services....is that legal? @Apple
0	sponsors and supporters at the #ascribeconference include #microsoft #ubisys #zetes #healthinformation #connectingforhealth #emis
1	Spoke to an @Apple rep on phone & could hear her tv blaring in the bg.  She said, "I can't actually help u, just direct u back to the web"
0	I wonder If the person who has @apple is holding out for apple to buy it from them
0	Hey #google ,when unveiling a new product,use a backdrop w/ lots of spatial-temporal high resolution activity. Video codecs will love it. ;)
0	ONE SERIOUS STATEMENT THO ! 
#Twitter BLOCKED the #Troy Davis #TT 
#Twitter was COOL w #AmberCole 
in my opinion .... BULLSHIT .
1	@MrTonySays I tried to #Google the word #Visigoth and apparently  #Google didn't know either cause my  phone froze.
0	New Galaxy Nexus: App Improvements -  New visual voicemail within the phone app #nexus #samsung #google #android bit.ly/nEJbyE
0	Lmao RT @RobynheaRtz: He asked Siri where's the hoes at & she told him where the nearest escorts were I love @apple
0	ok it is back @iphone @apple
1	#android 4.0!!  Ice Cream Sandwich will now make all other smartphone operating systems look outdated.  #Androidbeam Wowww..  #google
1	@science_alex hashtags are used here #twitter&gt;facebook
1	Better gallery app to be included with Android 4.0 as well. #Google #Android #ICS
1	@Anas_Monaffal LOL , i do both .. and for sure #Microsoft #DotNet is perfect, simple o ay 7aja ;) .. but sorry I HATE WINDOWS PHONES :P
1	#Microsoft just bought #Skype officially. So how's the future of #Skype on any other devices/operating systems? :(
1	Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/qaMj3MeR #android #ICS #google #samsung
0	Lets not throw CJ under the bus yet.. Hes still a 100 million dollar #twitter guy!
0	#google just invented #mango taste #icecream. even the #roboto is so #segoe. but it's ok. every oem will have to pay #ms anyway... LOL.
1	@apple If you want to know what customers think dont send updates with the "noreply" return address. Who invented that anyway. #useless
1	Which planet is he living on? #Microsoft #CEO #Fail #palmface http://t.co/3zcq60SF
0	@apple store to get my phone fixed... ppl lined up for 4s http://t.co/aUHQLiVy
1	Disappointing visual merchandising, @apple. Simple, but lacks elegance. And sequence doesn't even tell us about #Siri. http://t.co/XV2q3gfi
0	@apple gonna see if anyone stayed logged into their fb or twitter #TroubleMaker
1	Thank you @apple for your innovations. Exhibit A: Guy playing with Facetime instead of watching game at sports bar. http://t.co/oU7K39ge
1	#Twitter timeline and mentions up the shit :(
0	yes, i am live tweeting my @apple tech support call. Isn't this fun?
0	@Bestbuy or @Apple to purchase my imac, iPad, and printer? #StudentDiscounts?
0	Thanks, @Apple. Now even more people on the bus are talking to inanimate objects. Harder than ever to tell who's crazy and who's hip.
1	@bkad5161 than apologize to @apple ;)
0	At the Genius Bar... Waiting @apple store
0	@thatstevegray done that buddy, just  surprised that there's no option from @apple & if you turn it back on it brings back the pics u delete
0	Just wonder how much time it will take throw an update of #android ICS on Nexus S !!! Please #google make it quick this time
1	one more picture of the services provided in the #cloud. I am in love with #Microsoft http://t.co/Q0QLeokZ
1	Also @EricGreenspan, don't forget @Apple stop closing the app store after each bloody purchase...
1	#Microsoft knows how to kick off an opening, but I don't quite see the #edge for Windows Phone or their tablets #iSorry http://t.co/9XDdXN1w
0	@Apple iOS5 is all well and good and has nice new features, but I'm still waiting on an app that will go to work for me.
1	I &lt;3 @apple http://t.co/ondXWpEr
1	@jessecablek I want it too. Now just wondering who will be carrying it in November. Or direct purchase from #google / #samsung
0	@teggyboy00 oh wow lmao thank no wonder why no one answered me !! addicted #twitter
0	#Iphone5 can you please make The battery last longer thanks @Apple
1	I did the best of everyone who failed - Bill Gate #Microsoft
1	#google+ (: lovin it
1	@apple..good ipad
0	after being on hold with @apple for the last 30 mins, i really like their music selection of on-hold music. White Stripes, Ray Lamontagne...
1	Blog Post: Cool Tool : Microsoft Mouse Without Borders. http://t.co/uM860jFh #Tools #Utilities #microsoft
1	When I'm about to tweet something and I cant remember how to spell I go straight to #Google
1	Pissed with whoever designs keyboards with @apple for not having a home and end key.  working on the CLI i use those keys often
1	Interesting bookcase..RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/urxJixCe by @MeghanKel
0	@tando_m @nonimsi sorry to butt in but there is one :) I can't remember what it's called though. #Google
1	#Android 4.0 Ice Cream: Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/vUWgyx3N #Google
1	@AsimRang @apple @umber the desktop app is wack though
1	When #Microsoft "violated U.S. antitrust laws"leaving #Netscape out of business & #Novell woundedit played "dumb". http://t.co/0WHHmAK4
0	At the #VMworld party, looks good but I wonder who are the better dancers; #VMware or #Microsoft employees! ;-)
1	RT @derryXOwners: I like #twitter
0	@apple @internode #icloud #ios5 #piracy omg no wonder ive used all my downloads!!
1	Got this new #twitter app and a fresh ass theme with it! FWM
1	Like @apple da fuck is this shit?  http://t.co/nb4DHlSg
0	My cuz @Robbase101 is new to #twitter drop him a follow and show him some love. Esp if you like #Canes #Jets #Yankees & #Knicks #sports
1	Zune Music arrives in Canada! http://t.co/CJJ12v4I #microsoft #music #news
1	twitter just helped me find the song from the end of a TV show i just watched. #Twitter &gt; ...
0	...now with Siri were talking to our iPhones... how will we ever know if people are really truly crazy? :P 
#iphone4s #Siri #apple @apple
1	Is #Google Down? http://t.co/wFrzKYsN via @Ejunkie Good for #Bing, #Microsoft s investments paying off
1	Man #Twitter Is Gettin #BORING
0	#Mango shows #Microsoft still has the taste for smartphone success #Apple #Google http://t.co/C4fy2ffj
1	Will watch this one with interest! RT @RossMistry: #Microsoft Codename "Data Explorer" CTP Coming Next Month  http://t.co/vpQOyXWa
0	I'm goin 2 bed #TWITTER dead tonight
0	AHHHH!!!!! FUCK IT!!! Goodnight!!
#twitter
1	After a week or so with @Apple's #iOS5 I'm considering going back to #jailbroken 4.2 - same features as 5, plus more. Not as stable, though.
1	RT @Mrgareth: "Top Three 'playing nice' scores were #Google, #Salesforce and #Xero" in @itnews_au "Which #Clouds Play Nice" report: http ...
1	Take Off Make up 
 Say A Little More On #twitter 
 Go to Sleep &lt;3

like my plan?(;
0	Fun in sun @intework this summer #twitter
0	#twitter be making my ass stay up later than planed
1	Too bad #google didn't have a tribute graphic for #DennisRitchie.
0	#Siri on @Apple #iPhone4S can allow unauthorized access to texts and emails, even when the phone is locked!! http://t.co/0q5dLt22
1	Interesting... @apple now requires you to have a reservation ?         #apple #iphone #4S    :  http://t.co/zZK4fTii
1	This is how charity works these days. http://t.co/839klkFH #billgates #philanthropy #microsoft
1	#twitter i love you!
0	@fabi_m not that I know of. I think it is only on iOS, should get @apple to make a desktop app :)
1	The 16 strangest things Siri has said so far. I am SOOO glad that @Apple gave Siri a sense of humor! http://t.co/TWAeUDBp via @HappyPlace
0	I promise this iPhone been at 1% battery for the last 3 hours. I see you @apple.
0	@apple in Austin:  domain location - umbrellas are nice but being staffed properly would be better.
1	Hey guys at @Apple, WTF is happening to #iPhone4, with #iOS5 suddenly fade to black and begin to vibrate continuously, I had to reboot it
0	Like to get my hands on an ice cream sandwich #android #google
1	/want http://t.co/srbm3V0K #Google #Nexus #Samsung #Galaxy
1	Open Letter: Steve Ballmer, Please Retire - Forbes - Please retweet! #MSFT needs a techie leader. http://t.co/E8uMRmro #microsoft #ballmer
0	@JarjarTee @apple That's really good. Makes you happy to pay the infamous @apple tax :)
0	@siobhancoda is your anti virus isn't just a 90 day trial, could leave you exposed in the near future #free #microsoft #antivirus #software
1	#Samsung, #Google Unveil Phone http://t.co/hOB37hbO
1	wow - #Microsoft tech turns your body into a touchscreen http://t.co/5hVBC5Bm via @PSFK
0	Anyone know why we can only read iBooks on the iPhone and iPad? Any ideas how to read them on mac? @apple
1	But fb still sucks &amp; #twitter beats it anyday!
0	@Apple do not buy an iPhone 4s that isn't in the store. THEY ARE NOT MADE YET AND DEFRAUDING YOU
0	@apple How much is the student discount on the MacBook Air in Canada? Your reps have said both $50 and $100. Which is it? Thanks! #laptop
0	who the hell is #ambercole?? i dont feel like i care enough to #google this bitch so ill ask you guys!
0	got my blade for these #twitter streets third shift
1	total time on the phone with @apple: 1 hour 27 minutes. let's see how this goes.
1	RT @bestpantsTen: http://t.co/P4m8xvaz #iPads less desired than #Windows tablets, says study #Apple #Microsoft #MS
1	ATHEN's review of #Google Docs #accessibility shows a lot of work needs to be done. http://t.co/rad9WdSw #a11y HT @chadleaman
0	#Android Ice Cream Sandwich features face-recognition to unlock your phone, no more entering a pin or password #fb #google
1	#Microsoft store here I come to spend my hard earned cash. #vslive
1	Watching the Android announcement from Google and Samsung. IceCream Sandwich looks really interesting. http://t.co/oeZK9iV1 #google #android
1	Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple
0	If the iPhone 4 case fits the 4S why is @nlevenbrown @apple buying a new one?
0	#uberSocial on #blackberry #crackberry is better than the actual #twitter site. It's wack on the iphone. #CoolStoryBro
1	I'm most excited about Android beam & face detection unlock for Android ICS. #AndroidBeam #Google #IceCreamSandwich
0	Hey @apple why is Siri not available for the Mac?
0	Dear @apple, yesterday you sucked. Today you're awesome! Thanks LP Apple store, crash and burn mich ave store.
1	Icecream Sandwich looking good so far. #android #google
1	Jus updated my computer to Windows 7 .....I'm on thanks to #microsoft
0	@mdhughes I have the strangest feeling we've done this exact thing before. #arial #microsoft
0	@apple Why don't you have a wireless remote for Keynote presentations w a MacBook Air?  Nobody wants to see the pith man navigate w a iPhone
1	@apple AirDrop #fail - Immediate "declined your request." every time
0	@allyfish87 leaning that way for battery. Have #Microsoft xbox, media pc and zune so would a Droid fit better? #idk thanks tho :)
1	Screened by RepRisk  #Microsoft will undergo trial for its alleged anti-competitive practices @Microsoft
1	@Blackberry does take better quality photos than @Apple iPhone though. I give them that! #photograhersEye
1	We need dates! #google #samsung #launchfail
1	With the new #Google #Android 4.0 Ice-Cream Sandwich, you can take Panorama picture right Out-of-the-Box... SWEET!
0	@MisThang2u nope they wouldn't even let me & my mom switch @apple she has an upgrade mine isn't do til march
0	Looking at some of the new features of #ICS it looks like #Google got some inspiration from #CyanogenMod.
0	@fashionNOGuilt haha! tomorrow should be less hectic too! 'cause everyone and their moms was at the @apple store today! ;]
1	Dear @apple. I had to turn off all those awesome featured you just enabled. Data plan can't handle it. 200 mb of data just because #
0	@apple iphone 4s arrival on Tuesday!! #iPhone4S
1	Infinite Spiral Bookcase for #Google Books looks amazing, interested to see where it is headed: http://t.co/RXWD6sN8
1	@edbott you have sugar-coated the FSF secure boot reaction. This is blatant anti-#Microsoft propaganda.
0	Yeah, there's no @apple twitter account.
0	THANX ! @DesertBeacon @oldivory @bennettgina @yywhy #TWITTER Love and early #FF in case i cant see ! KEEP IT GOING ! #P2
0	Ha! Even #twitter is telling me we're meant to be!
0	Been MIA from Twitter.. But now Tweeting from my new @apple iPhone! :) #finallycool #notreally well, It IS ..I'm not :) #stilllearning
0	Facebook is becoming trashier and trashier #twitter
1	Okay..I feel slightly more connected to the world and have put #facebook and #twitter on my #blackberry..its not the same..but it helps
1	#Microsoft #PowerPivot gives users the power to create compelling self-service #BI solutions. #infinitywebinar
0	@apple must be launching a #searchengine - imminent surely. #AppleSearch #AppleCore #bigapple haha! Please be the latter
1	Wtf @apple 64 pages for the new terms & conditions when u update ur apps from the iTunes store. Do u really think we'll read em? Really???
1	#ICS introduces Facial recognition to unlock phone, however - the demo didn't go as planned.http://engt.co/q2KeC7 #Google Goof up! #Android
0	@chachasikes @iphone @apple on the iphone4s???
1	Lecture Notes in Financial Economics pdf ebook:  http://t.co/7gJQvEwN #google
0	#Siri is kinda slow, tho impressed it got my accent and commands first time out. @apple
0	So what #twitter needs is a "save tweet" text function. So I could "st @xyz 5" to save the 5th most recent msg on twitter site to read later
1	I hate tron theme #Google #ICS
0	Dear @apple, why did my #Apple ID change to my colleagues&#39; when I charged on her Mac? Now can&#39;t download or update apps. #iPhone
0	New Galaxy Nexus: App Improvements -  New People App to improve contact information #nexus #samsung #google #android bit.ly/nEJbyE
0	http://t.co/Qewndku6  #Nokia workers ask,is CEO Stephen Elop a #Microsoft mole??
1	Why is #Google whoring for SAMSUNG? #ICS
0	Ugh idk how to use this thing #twitter #helpme
0	Excelente articulo! RT @teresitacc: Interesting read - How #Apple eclipsed #Microsoft http://t.co/RhNU1VaR via @guardian (cc: @elcheicon)
0	1080p video recording, continuous focus, zoom while recording and time lapse included in Android 4.0. #Google #Android #ICS
0	@Apple, Y U NO LET ME PRE-ORDER IPHONE 4S?
1	The Future of #Information: Innovators from #Google, #Microsoft &#Twitter  Nov. 14-18  Info & registration at http://t.co/kJKZ77Zy #UMD
1	I keep forgettin how much i really like #Twitter lol
1	FUCK #facebook #twitter is way better #teamfollowback #followme
0	@lukerussell1 #iWantAnAutomaticPromotion and we'll be running #Microsoft before you know it.
0	#Twitter Thank you.Read those great tweets.helps live better! :) Bows.
0	Soooooo @VerizonWireless... All eyes on you! When can we order? #Nexus #Samsung #Google #ICS
1	The first thing I do when I get home is either get on #facebook or #twitter. What is wrong with me?
0	RT @charmybird Soon. Getting ready for the party. #google #android #icecreamsandwich http://t.co/puMwmM9m
0	RT @dansaap: At the #VMworld party, looks good but I wonder who are the better dancers; #VMware or #Microsoft employees! ;-)
0	@nokia Is #Nokia going to release their new #WindowsPhone in Norway this year? #WP7 #Microsoft
0	@RIM to release new generation of phones in the new year to contend with @Apple... Hmmm.
1	RT @businessuplift: Why #facebook and #google have got it wrong http://t.co/PDbF7H3f
1	#twitter app also doesn't show me the conversation when I touch a tweet.
0	Lol bet that Android couldnt do that  RT @ceejay3k: I promise this iPhone been at 1% battery for the last 3 hours. I see you @apple.
0	@Motorola is the Best Android-powered company that is going against @Apple.
0	I'm not a windows phone fan, but I'm a #Metro UI fan, which, IMO, has been fortunately (or sadly) copied by #Google into #ICS.
0	@apple should make Siri avalible for all devices not exclusive to the iPhone 4S
1	Are you using #Google+ and #Linkedin yet? These are essential tools to get your company and/or you on the FIRST page of Google. Contact...
0	Vertical Solutions is giving away a #microsoft office pro pack at the #2011solutions conference! Stop by their booth for a chance to win!
0	@apple y u run out of 64gb iPhone!? Now I have to settle for 32gb. Saved 100$ though(:
#content
1	#Microsoft #Opens The Door To Two #Spanish #Entrepreneurs With #Medical #Project ! http://t.co/c97sNizT
1	Only people with names beginning with 'A' are getting mail this week (a la #Microsoft)
1	Android Beam - sharing contacts, articles, files, and games, pretty cool #Google #ICS
0	so #twitter who wants to buy me #lunch?
0	@twalve too busy having slappy hissy-fits with Samsung? @Apple
1	Why I love #Microsoft &gt; Microsoft hosting Kids TechFest to encourage careers in tech  http://t.co/fmzFWgYv #babygeeks via @Techflash
0	@azee1v1 @apple @umber Better file info/easier to get to, duplication of files when importing. Categorizing files.
0	iPhone 4 S now RESERVATION only, if you want to buy it in an @apple store tomorrow you have to reserve online after 9pm tonight
1	I've pretty much abandoned Facebook for Twitter. #twitter'slegit
0	Well we should knw that this isnt the app from #google unlike #Apple.
1	fuck that facebook bullshit. #twitter bitch
1	@apple @jilive @DanielPink: Apple sells 4 million iPhone 4S units in first weekend ... Steve Jobs brilliance lives on for ever! #iphone #RVA
0	if u couldnt tweet from your phone a lot of people wouldnt be on #twitter -- #broke #fact
0	@Apple needs to give me a contract deal i get them new customers all the time #teamiphone
0	gud mrng #twitter & all my frnds too. ;)
0	The debate is, am I allowed to use my BB pen at #Microsoft?
0	RT @NeowinFeed: Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/hJ8qlOC9 #neowin
1	#Android #Google Ice Cream Sandwich Feature Closer Look - Roboto Type Face Is "A Pleasure" To Read http://t.co/DJsp2G5B #DhilipSiva
0	ok @apple, now we got our iOS5 and #icloud, can we please have #LogicX
1	#WindowsPhone7 would get a lot more blog and review love if #Microsoft provided a tool to grab screenshots. It's nearly impossible #wpt
0	RT @pretty_browniee: #oomf gone get it next week i promise! Man you better #Google tht!!!
1	Will watch this one with interest! RT @RossMistry: #Microsoft Codename "Data Explorer" CTP Coming ... http://t.co/kvJSerCj via @scottyd99999
0	@NoVaTyler I lost a lot that I paid for @apple @WordsWFriends etc! #nothappy oh well, poop happens
0	@serendipityjane is the ultimate #twitter bff! She uses #EFT to turn your frown upsidedown!#Follow her & learn about her VIP class.It rocks!
0	#Samsung #Google announce new phone and then the #Apple #AppleStore goes down.

A little strange or am I reading too much into this?
1	I lovee #Twitter   #swaag!
